$ java -jar RankLib-2.1-patched.jar -ranker 0 -metric2t NDCG@20 -gmax 4 -tts 0.8 -feature features.txt -train task3_train_norm.txt 

[+] General Parameters:
Training data:	task3_train_norm.txt
Train-Test split: 0.8
Feature vector representation: Dense.
Ranking method:	MART
Feature description file:	features.txt
Train metric:	NDCG@20
Test metric:	NDCG@20
Feature normalization: No

[+] MART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [task3_train_norm.txt]... [Done.]            
(7033 ranked lists, 75057 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@20-T | NDCG@20-V | 
---------------------------------
550     | 0.7708    | 
551     | 0.7709    | 
552     | 0.7708    | 
553     | 0.7708    | 
554     | 0.7709    | 
555     | 0.7709    | 
556     | 0.7709    | 
557     | 0.7707    | 
558     | 0.771     | 
559     | 0.7712    | 
560     | 0.7712    | 
561     | 0.7712    | 
562     | 0.7713    | 
563     | 0.7714    | 
564     | 0.7714    | 
565     | 0.7715    | 
566     | 0.7714    | 
567     | 0.7714    | 
568     | 0.7714    | 
569     | 0.7713    | 
570     | 0.7715    | 
571     | 0.7716    | 
572     | 0.7715    | 
573     | 0.7716    | 
574     | 0.7716    | 
575     | 0.7716    | 
576     | 0.7715    | 
577     | 0.7715    | 
578     | 0.7717    | 
579     | 0.7716    | 
580     | 0.7718    | 
581     | 0.7718    | 
582     | 0.7718    | 
583     | 0.7718    | 
584     | 0.7719    | 
585     | 0.772     | 
586     | 0.772     | 
587     | 0.7719    | 
588     | 0.772     | 
589     | 0.7718    | 
590     | 0.7718    | 
591     | 0.7718    | 
592     | 0.7719    | 
593     | 0.772     | 
594     | 0.7721    | 
595     | 0.7721    | 
596     | 0.7721    | 
597     | 0.7721    | 
598     | 0.7721    | 
599     | 0.7721    | 
600     | 0.7722    | 
601     | 0.7721    | 
602     | 0.7723    | 
603     | 0.7722    | 
604     | 0.7722    | 
605     | 0.7722    | 
606     | 0.7722    | 
607     | 0.7722    | 
608     | 0.7722    | 
609     | 0.7723    | 
610     | 0.7723    | 
611     | 0.7724    | 
612     | 0.7727    | 
613     | 0.7726    | 
614     | 0.7727    | 
615     | 0.7727    | 
616     | 0.7729    | 
617     | 0.7728    | 
618     | 0.7729    | 
619     | 0.7729    | 
620     | 0.773     | 
621     | 0.7731    | 
622     | 0.7732    | 
623     | 0.7732    | 
624     | 0.7733    | 
625     | 0.7734    | 
626     | 0.7733    | 
627     | 0.7733    | 
628     | 0.7733    | 
629     | 0.7733    | 
630     | 0.7735    | 
631     | 0.7734    | 
632     | 0.7734    | 
633     | 0.7734    | 
634     | 0.7734    | 
635     | 0.7735    | 
636     | 0.7735    | 
637     | 0.7736    | 
638     | 0.7735    | 
639     | 0.7735    | 
640     | 0.7736    | 
641     | 0.7738    | 
642     | 0.7738    | 
643     | 0.7738    | 
644     | 0.7739    | 
645     | 0.7739    | 
646     | 0.774     | 
647     | 0.7739    | 
648     | 0.774     | 
649     | 0.7741    | 
650     | 0.7741    | 
651     | 0.7742    | 
652     | 0.7741    | 
653     | 0.7742    | 
654     | 0.7741    | 
655     | 0.7745    | 
656     | 0.7744    | 
657     | 0.7744    | 
658     | 0.7744    | 
659     | 0.7745    | 
660     | 0.7745    | 
661     | 0.7746    | 
662     | 0.7746    | 
663     | 0.7747    | 
664     | 0.7746    | 
665     | 0.7745    | 
666     | 0.7745    | 
667     | 0.7745    | 
668     | 0.7745    | 
669     | 0.7745    | 
670     | 0.7746    | 
671     | 0.7745    | 
672     | 0.7745    | 
673     | 0.7745    | 
674     | 0.7746    | 
675     | 0.7747    | 
676     | 0.7747    | 
677     | 0.7748    | 
678     | 0.7748    | 
679     | 0.7749    | 
680     | 0.7749    | 
681     | 0.7749    | 
682     | 0.7749    | 
683     | 0.7749    | 
684     | 0.7748    | 
685     | 0.7749    | 
686     | 0.7749    | 
687     | 0.7749    | 
688     | 0.7749    | 
689     | 0.775     | 
690     | 0.7751    | 
691     | 0.7751    | 
692     | 0.775     | 
693     | 0.775     | 
694     | 0.7752    | 
695     | 0.7752    | 
696     | 0.7752    | 
697     | 0.7752    | 
698     | 0.7753    | 
699     | 0.7752    | 
700     | 0.7752    | 
701     | 0.7752    | 
702     | 0.7752    | 
703     | 0.7753    | 
704     | 0.7754    | 
705     | 0.7753    | 
706     | 0.7754    | 
707     | 0.7754    | 
708     | 0.7755    | 
709     | 0.7757    | 
710     | 0.7757    | 
711     | 0.7758    | 
712     | 0.7759    | 
713     | 0.7759    | 
714     | 0.7759    | 
715     | 0.7758    | 
716     | 0.7759    | 
717     | 0.7761    | 
718     | 0.776     | 
719     | 0.776     | 
720     | 0.776     | 
721     | 0.776     | 
722     | 0.7761    | 
723     | 0.7761    | 
724     | 0.7761    | 
725     | 0.7764    | 
726     | 0.7764    | 
727     | 0.7764    | 
728     | 0.7764    | 
729     | 0.7765    | 
730     | 0.7765    | 
731     | 0.7765    | 
732     | 0.7765    | 
733     | 0.7765    | 
734     | 0.7765    | 
735     | 0.7766    | 
736     | 0.7764    | 
737     | 0.7767    | 
738     | 0.7765    | 
739     | 0.7766    | 
740     | 0.7767    | 
741     | 0.7766    | 
742     | 0.7766    | 
743     | 0.7766    | 
744     | 0.7767    | 
745     | 0.7766    | 
746     | 0.7767    | 
747     | 0.7767    | 
748     | 0.7766    | 
749     | 0.7767    | 
750     | 0.7768    | 
751     | 0.7767    | 
752     | 0.7765    | 
753     | 0.7766    | 
754     | 0.7765    | 
755     | 0.7765    | 
756     | 0.7766    | 
757     | 0.7766    | 
758     | 0.7766    | 
759     | 0.7767    | 
760     | 0.7768    | 
761     | 0.7768    | 
762     | 0.7768    | 
763     | 0.7767    | 
764     | 0.7767    | 
765     | 0.7766    | 
766     | 0.7766    | 
767     | 0.7766    | 
768     | 0.7766    | 
769     | 0.7766    | 
770     | 0.7767    | 
771     | 0.7767    | 
772     | 0.7766    | 
773     | 0.7766    | 
774     | 0.7766    | 
775     | 0.7767    | 
776     | 0.7767    | 
777     | 0.7767    | 
778     | 0.7768    | 
779     | 0.7767    | 
780     | 0.7768    | 
781     | 0.7769    | 
782     | 0.777     | 
783     | 0.7769    | 
784     | 0.777     | 
785     | 0.7772    | 
786     | 0.7773    | 
787     | 0.7773    | 
788     | 0.7773    | 
789     | 0.7772    |
790     | 0.7773    | 
791     | 0.7773    | 
792     | 0.7773    | 
793     | 0.7774    | 
794     | 0.7777    | 
795     | 0.7777    | 
796     | 0.7777    | 
797     | 0.7777    | 
798     | 0.7777    | 
799     | 0.7777    | 
800     | 0.7776    | 
801     | 0.7777    | 
802     | 0.7777    | 
803     | 0.7777    | 
804     | 0.7777    | 
805     | 0.7776    | 
806     | 0.7777    | 
807     | 0.7777    | 
808     | 0.7777    | 
809     | 0.7778    | 
810     | 0.778     | 
811     | 0.7781    | 
812     | 0.7781    | 
813     | 0.7781    | 
814     | 0.778     | 
815     | 0.7781    | 
816     | 0.7782    | 
817     | 0.7781    | 
818     | 0.7781    | 
819     | 0.7781    | 
820     | 0.7781    | 
821     | 0.7781    | 
822     | 0.7782    | 
823     | 0.7783    | 
824     | 0.7784    | 
825     | 0.7783    | 
826     | 0.7782    | 
827     | 0.7783    | 
828     | 0.7784    | 
829     | 0.7785    | 
830     | 0.7786    | 
831     | 0.7786    | 
832     | 0.7787    | 
833     | 0.7787    | 
834     | 0.7785    | 
835     | 0.7785    | 
836     | 0.7785    | 
837     | 0.7786    | 
838     | 0.7786    | 
839     | 0.7786    | 
840     | 0.7787    | 
841     | 0.7786    | 
842     | 0.7787    | 
843     | 0.7787    | 
844     | 0.7788    | 
845     | 0.7787    | 
846     | 0.7787    | 
847     | 0.7789    | 
848     | 0.779     | 
849     | 0.7791    | 
850     | 0.7793    | 
851     | 0.7791    | 
852     | 0.7793    | 
853     | 0.7793    | 
854     | 0.7792    | 
855     | 0.7794    | 
856     | 0.7795    | 
857     | 0.7795    | 
858     | 0.7796    | 
859     | 0.7795    | 
860     | 0.7795    | 
861     | 0.7796    | 
862     | 0.7797    | 
863     | 0.7796    | 
864     | 0.7796    | 
865     | 0.7796    | 
866     | 0.7796    | 
867     | 0.7796    | 
868     | 0.7797    | 
869     | 0.7798    | 
870     | 0.7798    | 
871     | 0.7798    | 
872     | 0.7798    | 
873     | 0.7798    | 
874     | 0.78      | 
875     | 0.7801    | 
876     | 0.7801    | 
877     | 0.7801    | 
878     | 0.7801    | 
879     | 0.7801    | 
880     | 0.7801    | 
881     | 0.7802    | 
882     | 0.7802    | 
883     | 0.7801    | 
884     | 0.7801    | 
885     | 0.78      | 
886     | 0.78      | 
887     | 0.7802    | 
888     | 0.7802    | 
889     | 0.7802    | 
890     | 0.7802    | 
891     | 0.78      | 
892     | 0.78      | 
893     | 0.78      | 
894     | 0.7801    | 
895     | 0.7801    | 
896     | 0.7801    | 
897     | 0.7802    | 
898     | 0.7801    | 
899     | 0.7803    |
900     | 0.7803    | 
901     | 0.7804    | 
902     | 0.7804    | 
903     | 0.7804    | 
904     | 0.7803    | 
905     | 0.7804    | 
906     | 0.7805    | 
907     | 0.7804    | 
908     | 0.7803    | 
909     | 0.7804    | 
910     | 0.7804    | 
911     | 0.7804    | 
912     | 0.7805    | 
913     | 0.7805    | 
914     | 0.7806    | 
915     | 0.7806    | 
916     | 0.7806    | 
917     | 0.7806    | 
918     | 0.7805    | 
919     | 0.7806    | 
920     | 0.7806    | 
921     | 0.7805    | 
922     | 0.7806    | 
923     | 0.7807    | 
924     | 0.7808    | 
925     | 0.7807    | 
926     | 0.7807    | 
927     | 0.7807    | 
928     | 0.7808    | 
929     | 0.7807    | 
930     | 0.7807    | 
931     | 0.7806    | 
932     | 0.7806    | 
933     | 0.7807    | 
934     | 0.7808    | 
935     | 0.7808    | 
936     | 0.7808    | 
937     | 0.7808    | 
938     | 0.7808    | 
939     | 0.7809    | 
940     | 0.7808    | 
941     | 0.7808    | 
942     | 0.7808    | 
943     | 0.7809    | 
944     | 0.7808    | 
945     | 0.7809    | 
946     | 0.7808    | 
947     | 0.7811    | 
948     | 0.7812    | 
949     | 0.7814    | 
950     | 0.7813    | 
951     | 0.7814    | 
952     | 0.7814    | 
953     | 0.7814    | 
954     | 0.7815    | 
955     | 0.7816    | 
956     | 0.7816    | 
957     | 0.7817    | 
958     | 0.7817    | 
959     | 0.7816    | 
960     | 0.7816    | 
961     | 0.7817    | 
962     | 0.7818    | 
963     | 0.7817    | 
964     | 0.7817    | 
965     | 0.7817    | 
966     | 0.7818    | 
967     | 0.7818    | 
968     | 0.7819    | 
969     | 0.7819    | 
970     | 0.7818    | 
971     | 0.7819    | 
972     | 0.7819    | 
973     | 0.7819    | 
974     | 0.7819    | 
975     | 0.7819    | 
976     | 0.7819    | 
977     | 0.7819    | 
978     | 0.782     | 
979     | 0.7818    | 
980     | 0.7819    | 
981     | 0.7818    | 
982     | 0.782     | 
983     | 0.7819    | 
984     | 0.7819    | 
985     | 0.7821    | 
986     | 0.7822    | 
987     | 0.7822    | 
988     | 0.7825    | 
989     | 0.7825    | 
990     | 0.7826    | 
991     | 0.7826    | 
992     | 0.7826    | 
993     | 0.7826    | 
994     | 0.7827    | 
995     | 0.7825    | 
996     | 0.7825    | 
997     | 0.7825    | 
998     | 0.7825    | 
999     | 0.7825    | 
1000    | 0.7826    | 
---------------------------------
Finished sucessfully.
NDCG@20 on training data: 0.7826
---------------------------------
NDCG@20 on test data: 0.7495

